name,label
ucph1_op,Q11 Hours pw - Non resident parent - Child 1 - not yet at school - while parents work
ucph1_o1,Q11 Hours pw - Other 1 - Child 1 - not yet at school - while parents work
ucph1_o2,Q11 Hours pw - Other 2 - Child 1 - not yet at school - while parents work
ucph2_bs,Q11 Hours pw - The childs brother or sister - Child 2 - not yet at school - while parents work
ucph2_gu,Q11 Hours pw - Childs grandparent who lives with us - Child 2 - not yet at school - while parents work
ucph2_ge,Q11 Hours pw - Childs grandparent who lives elsewhere - Child 2 - not yet at school - while parents work
ucph2_au,Q11 Hours pw - Other relative who lives with us - Child 2 - not yet at school - while parents work
ucph2_ae,Q11 Hours pw - Other relative who lives elsewhere - Child 2 - not yet at school - while parents work
ucph2_fo,Q11 Hours pw - A friend or neighbour coming to our home - Child 2 - not yet at school - while parents work
ucph2_ft,Q11 Hours pw - A friend or neighbour in their home - Child 2 - not yet at school - while parents work
ucph2_ps,Q11 Hours pw - A paid sitter or nanny - Child 2 - not yet at school - while parents work
ucph2_fd,Q11 Hours pw - Family day care - Child 2 - not yet at school - while parents work
ucph2_wd,Q11 Hours pw - Long day care centre at workplace - Child 2 - not yet at school - while parents work
ucph2_pd,Q11 Hours pw - Private or community long day care centre - Child 2 - not yet at school - while parents work
ucph2_kp,Q11 Hours pw - Kindergarten / pre-school - Child 2 - not yet at school - while parents work
ucph2_op,Q11 Hours pw - Non resident parent - Child 2 - not yet at school - while parents work
ucph2_o1,Q11 Hours pw - Other 1 - Child 2 - not yet at school - while parents work
ucph2_o2,Q11 Hours pw - Other 2 - Child 2 - not yet at school - while parents work
ucph3_bs,Q11 Hours pw - The childs brother or sister - Child 3 - not yet at school - while parents work
ucph3_gu,Q11 Hours pw - Childs grandparent who lives with us - Child 3 - not yet at school - while parents work
ucph3_ge,Q11 Hours pw - Childs grandparent who lives elsewhere - Child 3 - not yet at school - while parents work
ucph3_au,Q11 Hours pw - Other relative who lives with us - Child 3 - not yet at school - while parents work
ucph3_ae,Q11 Hours pw - Other relative who lives elsewhere - Child 3 - not yet at school - while parents work
ucph3_fo,Q11 Hours pw - A friend or neighbour coming to our home - Child 3 - not yet at school - while parents work
ucph3_ft,Q11 Hours pw - A friend or neighbour in their home - Child 3 - not yet at school - while parents work
ucph3_ps,Q11 Hours pw - A paid sitter or nanny - Child 3 - not yet at school - while parents work
ucph3_fd,Q11 Hours pw - Family day care - Child 3 - not yet at school - while parents work
ucph3_wd,Q11 Hours pw - Long day care centre at workplace - Child 3 - not yet at school - while parents work
ucph3_pd,Q11 Hours pw - Private or community long day care centre - Child 3 - not yet at school - while parents work
ucph3_kp,Q11 Hours pw - Kindergarten / pre-school - Child 3 - not yet at school - while parents work
ucph3_op,Q11 Hours pw - Non resident parent - Child 3 - not yet at school - while parents work
ucph3_o1,Q11 Hours pw - Other 1 - Child 3 - not yet at school - while parents work
ucph3_o2,Q11 Hours pw - Other 2 - Child 3 - not yet at school - while parents work
ucph4_bs,Q11 Hours pw - The childs brother or sister - Child 4 - not yet at school - while parents work
ucph4_gu,Q11 Hours pw - Childs grandparent who lives with us - Child 4 - not yet at school - while parents work
ucph4_ge,Q11 Hours pw - Childs grandparent who lives elsewhere - Child 4 - not yet at school - while parents work
ucph4_au,Q11 Hours pw - Other relative who lives with us - Child 4 - not yet at school - while parents work
ucph4_ae,Q11 Hours pw - Other relative who lives elsewhere - Child 4 - not yet at school - while parents work
ucph4_fo,Q11 Hours pw - A friend or neighbour coming to our home - Child 4 - not yet at school - while parents work
ucph4_ft,Q11 Hours pw - A friend or neighbour in their home - Child 4 - not yet at school - while parents work
ucph4_ps,Q11 Hours pw - A paid sitter or nanny - Child 4 - not yet at school - while parents work
ucph4_fd,Q11 Hours pw - Family day care - Child 4 - not yet at school - while parents work
ucph4_wd,Q11 Hours pw - Long day care centre at workplace - Child 4 - not yet at school - while parents work
ucph4_pd,Q11 Hours pw - Private or community long day care centre - Child 4 - not yet at school - while parents work
ucph4_kp,Q11 Hours pw - Kindergarten / pre-school - Child 4 - not yet at school - while parents work
ucph4_op,Q11 Hours pw - Non resident parent - Child 4 - not yet at school - while parents work
ucph4_o1,Q11 Hours pw - Other 1 - Child 4 - not yet at school - while parents work
ucph4_o2,Q11 Hours pw - Other 2 - Child 4 - not yet at school - while parents work
ucpc_gu,Q11 Total cost pw - Childs grandparent who live with us - not yet at school - while parents work
ucpc_ge,Q11 Total cost pw - Childs grandparent who lives elsewhere - not yet at school - while parents work
ucpc_au,Q11 Total cost pw - Other relative who lives with us - not yet at school - while parents work
ucpc_ae,Q11 Total cost pw - Other relative who lives elsewhere - not yet at school - while parents work
ucpc_fo,Q11 Total cost pw - A friend or neighbour coming to our home - not yet at school - while parents work
ucpc_ft,Q11 Total cost pw - A friend or neighbour in their home - not yet at school - while parents work
ucpc_ps,Q11 Total cost pw - A paid sitter or nanny - not yet at school - while parents work
ucpc_fd,Q11 Total cost pw - Family day care - not yet at school - while parents work
ucpc_wd,Q11 Total cost pw - Long day care centre at workplace - not yet at school - while parents work
ucpc_pd,Q11 Total cost pw - Private or community long day care centre - not yet at school - while parents work
ucpc_kp,Q11 Total cost pw - Kindergarten / pre-school - not yet at school - while parents work
ucpc_o1,Q11 Total cost pw - Other 1 - not yet at school - while parents work
ucpc_o2,Q11 Total cost pw - Other 2 - not yet at school - while parents work
ucpc_op,Q11 Total cost pw - Non resident parent - not yet at school - while parents work
uccnuse2,Q12 Uses child care while undertaking non-work activities
ucnagen,Q13 Uses child care while not working - Children not yet at school or school-age
unsno,Q14 Uses child care while not working - Number of school-aged children
unsid1,Q14 School age child ID - Child 1
unsid2,Q14 School age child ID - Child 2
unsid3,Q14 School age child ID - Child 3
unsid4,Q14 School age child ID - Child 4
unsid5,Q14 School age child ID - Child 5
unsid6,Q14 School age child ID - Child 6
unsu1_bs,Q14a Child care used - The childs brother or sister - Child 1 - school aged - not employment related
unsu1_gu,Q14a Child care used - Childs grandparent who lives with us - Child 1 - school aged - not employment related
unsu1_ge,Q14a Child care used - Childs grandparent who lives elsewhere - Child 1 - school aged - not employment related
unsu1_au,Q14a Child care used - Other relative who lives with us - Child 1 - school aged - not employment related
unsu1_ae,Q14a Child care used - Other relative who lives elsewhere - Child 1 - school aged - not employment related
unsu1_fo,Q14a Child care used - A friend or neighbour coming to our home - Child 1 - school aged - not employment related
unsu1_ft,Q14a Child care used - A friend or neighbour in their home - Child 1 - school aged - not employment related
unsu1_ps,Q14a Child care used - A paid sitter or nanny - Child 1 - school aged - not employment related
unsu1_fd,Q14a Child care used - Family day care - Child 1 - school aged - not employment related
unsu1_pd,Q14a Child care used - Private/community long day care centre - Child 1 - school aged - not employment related
unsu1_fc,Q14a Child care used - Formal outside of school hours care - Child 1 - school aged - not employment related
unsu1_o1,Q14a Child care used - Other 1 - Child 1 - school aged - not employment related
unsu1_o2,Q14a Child care used - Other 2 - Child 1 - school aged - not employment related
unsu1_np,Q14a Child care used - None - Child 1 - school aged - not employment related
unsu1_na,Q14a Child care used - No Answer - Child 1 - school aged - not employment related
unsu2_bs,Q14a Child care used - The childs brother or sister - Child 2 - school aged - not employment related
unsu2_gu,Q14a Child care used - Childs grandparent who lives with us - Child 2 - school aged - not employment related
unsu2_ge,Q14a Child care used - Childs grandparent who lives elsewhere - Child 2 - school aged - not employment related
unsu2_au,Q14a Child care used - Other relative who lives with us - Child 2 - school aged - not employment related
unsu2_ae,Q14a Child care used - Other relative who lives elsewhere - Child 2 - school aged - not employment related
unsu2_fo,Q14a Child care used - A friend or neighbour coming to our home - Child 2 - school aged - not employment related
unsu2_ft,Q14a Child care used - A friend or neighbour in their home - Child 2 - school aged - not employment related
unsu2_ps,Q14a Child care used - A paid sitter or nanny - Child 2 - school aged - not employment related
unsu2_fd,Q14a Child care used - Family day care - Child 2 - school aged - not employment related
unsu2_pd,Q14a Child care used - Private/community long day care centre - Child 2 - school aged - not employment related
unsu2_fc,Q14a Child care used - Formal outside of school hours care - Child 2 - school aged - not employment related
unsu2_o1,Q14a Child care used - Other 1 - Child 2 - school aged - not employment related
unsu2_o2,Q14a Child care used - Other 2 - Child 2 - school aged - not employment related
unsu2_np,Q14a Child care used - None - Child 2 - school aged - not employment related
unsu2_na,Q14a Child care used - No Answer - Child 2 - school aged - not employment related
unsu3_bs,Q14a Child care used - The childs brother or sister - Child 3 - school aged - not employment related
unsu3_gu,Q14a Child care used - Childs grandparent who lives with us - Child 3 - school aged - not employment related
unsu3_ge,Q14a Child care used - Childs grandparent who lives elsewhere - Child 3 - school aged - not employment related
unsu3_au,Q14a Child care used - Other relative who lives with us - Child 3 - school aged - not employment related
