name,label,include
unpid1,Q16 Uses child care while not working - Not yet at school child ID - Child 1,FALSE
unpid2,Q16 Uses child care while not working - Not yet at school child ID - Child 2,FALSE
unpid3,Q16 Uses child care while not working - Not yet at school child ID - Child 3,FALSE
unpid4,Q16 Uses child care while not working - Not yet at school child ID - Child 4,FALSE
unpu1_bs,Q16a Child care used - The childs brother or sister - Child 1 - not yet at school - not employment related,FALSE
unpu1_gu,Q16a Child care used - Childs grandparent who lives with us - Child 1 - not yet at school - not employment related,FALSE
unpu1_ge,Q16a Child care used - Childs grandparent who lives elsewhere - Child 1 - not yet at school - not employment related,FALSE
unpu1_au,Q16a Child care used - Other relative who lives with us - Child 1 - not yet at school - not employment related,FALSE
unpu1_ae,Q16a Child care used - Other relative who lives elsewhere - Child 1 - not yet at school - not employment related,FALSE
unpu1_fo,Q16a Child care used - A friend or neighbour coming to our home - Child 1 - not yet at school - not employment related,FALSE
unpu1_ft,Q16a Child care used - A friend or neighbour in their home - Child 1 - not yet at school - not employment related,FALSE
unpu1_ps,Q16a Child care used - A paid sitter or nanny - Child 1 - not yet at school - not employment related,FALSE
unpu1_fd,Q16a Child care used - Family day care - Child 1 - not yet at school - not employment related,FALSE
unpu1_pd,Q16a Child care used - Private/community long day care centre - Child 1 - not yet at school - not employment related,FALSE
unpu1_kp,Q16a Child care used - Kindergarten/pre-school - Child 1 - not yet at school - not employment related,FALSE
unpu1_o1,Q16a Child care used - Other 1 - Child 1 - not yet at school - not employment related,FALSE
unpu1_o2,Q16a Child care used - Other 2 - Child 1 - not yet at school - not employment related,FALSE
unpu1_np,Q16a Child care used - None - Child 1 - not yet at school - not employment related,FALSE
unpu1_na,Q16a Child care used - No Answer - Child 1 - not yet at school - not employment related,FALSE
unpu2_bs,Q16a Child care used - The childs brother or sister - Child 2 - not yet at school - not employment related,FALSE
unpu2_gu,Q16a Child care used - Childs grandparent who lives with us - Child 2 - not yet at school - not employment related,FALSE
unpu2_ge,Q16a Child care used - Childs grandparent who lives elsewhere - Child 2 - not yet at school - not employment related,FALSE
unpu2_au,Q16a Child care used - Other relative who lives with us - Child 2 - not yet at school - not employment related,FALSE
unpu2_ae,Q16a Child care used - Other relative who lives elsewhere - Child 2 - not yet at school - not employment related,FALSE
unpu2_fo,Q16a Child care used - A friend or neighbour coming to our home - Child 2 - not yet at school - not employment related,FALSE
unpu2_ft,Q16a Child care used - A friend or neighbour in their home - Child 2 - not yet at school - not employment related,FALSE
unpu2_ps,Q16a Child care used - A paid sitter or nanny - Child 2 - not yet at school - not employment related,FALSE
unpu2_fd,Q16a Child care used - Family day care - Child 2 - not yet at school - not employment related,FALSE
unpu2_pd,Q16a Child care used - Private/community long day care centre - Child 2 - not yet at school - not employment related,FALSE
unpu2_kp,Q16a Child care used - Kindergarten/pre-school - Child 2 - not yet at school - not employment related,FALSE
unpu2_o1,Q16a Child care used - Other 1 - Child 2 - not yet at school - not employment related,FALSE
unpu2_o2,Q16a Child care used - Other 2 - Child 2 - not yet at school - not employment related,FALSE
unpu2_np,Q16a Child care used - None - Child 2 - not yet at school - not employment related,FALSE
unpu2_na,Q16a Child care used - No Answer - Child 2 - not yet at school - not employment related,FALSE
unpu3_bs,Q16a Child care used - The childs brother or sister - Child 3 - not yet at school - not employment related,FALSE
unpu3_gu,Q16a Child care used - Childs grandparent who lives with us - Child 3 - not yet at school - not employment related,FALSE
unpu3_ge,Q16a Child care used - Childs grandparent who lives elsewhere - Child 3 - not yet at school - not employment related,FALSE
unpu3_au,Q16a Child care used - Other relative who lives with us - Child 3 - not yet at school - not employment related,FALSE
unpu3_ae,Q16a Child care used - Other relative who lives elsewhere - Child 3 - not yet at school - not employment related,FALSE
unpu3_fo,Q16a Child care used - A friend or neighbour coming to our home - Child 3 - not yet at school - not employment related,FALSE
unpu3_ft,Q16a Child care used - A friend or neighbour in their home - Child 3 - not yet at school - not employment related,FALSE
unpu3_ps,Q16a Child care used - A paid sitter or nanny - Child 3 - not yet at school - not employment related,FALSE
unpu3_fd,Q16a Child care used - Family day care - Child 3 - not yet at school - not employment related,FALSE
unpu3_pd,Q16a Child care used - Private/community long day care centre - Child 3 - not yet at school - not employment related,FALSE
unpu3_kp,Q16a Child care used - Kindergarten/pre-school - Child 3 - not yet at school - not employment related,FALSE
unpu3_o1,Q16a Child care used - Other 1 - Child 3 - not yet at school - not employment related,FALSE
unpu3_o2,Q16a Child care used - Other 2 - Child 3 - not yet at school - not employment related,FALSE
unpu3_np,Q16a Child care used - None - Child 3 - not yet at school - not employment related,FALSE
unpu3_na,Q16a Child care used - No Answer - Child 3 - not yet at school - not employment related,FALSE
unpu4_bs,Q16a Child care used - The childs brother or sister - Child 4 - not yet at school - not employment related,FALSE
unpu4_gu,Q16a Child care used - Childs grandparent who lives with us - Child 4 - not yet at school - not employment related,FALSE
unpu4_ge,Q16a Child care used - Childs grandparent who lives elsewhere - Child 4 - not yet at school - not employment related,FALSE
unpu4_au,Q16a Child care used - Other relative who lives with us - Child 4 - not yet at school - not employment related,FALSE
unpu4_ae,Q16a Child care used - Other relative who lives elsewhere - Child 4 - not yet at school - not employment related,FALSE
unpu4_fo,Q16a Child care used - A friend or neighbour coming to our home - Child 4 - not yet at school - not employment related,FALSE
unpu4_ft,Q16a Child care used - A friend or neighbour in their home - Child 4 - not yet at school - not employment related,FALSE
unpu4_ps,Q16a Child care used - A paid sitter or nanny - Child 4 - not yet at school - not employment related,FALSE
unpu4_fd,Q16a Child care used - Family day care - Child 4 - not yet at school - not employment related,FALSE
unpu4_pd,Q16a Child care used - Private/community long day care centre - Child 4 - not yet at school - not employment related,FALSE
unpu4_kp,Q16a Child care used - Kindergarten/pre-school - Child 4 - not yet at school - not employment related,FALSE
unpu4_o1,Q16a Child care used - Other 1 - Child 4 - not yet at school - not employment related,FALSE
unpu4_o2,Q16a Child care used - Other 2 - Child 4 - not yet at school - not employment related,FALSE
unpu4_np,Q16a Child care used - None - Child 4 - not yet at school - not employment related,FALSE
unpu4_na,Q16a Child care used - No Answer - Child 4 - not yet at school - not employment related,FALSE
unpu5_bs,Q16a Child care used - The childs brother or sister - Child 5 - not yet at school - not employment related,FALSE
unpu5_gu,Q16a Child care used - Childs grandparent who lives with us - Child 5 - not yet at school - not employment related,FALSE
unpu5_ge,Q16a Child care used - Childs grandparent who lives elsewhere - Child 5 - not yet at school - not employment related,FALSE
unpu5_au,Q16a Child care used - Other relative who lives with us - Child 5 - not yet at school - not employment related,FALSE
unpu5_ae,Q16a Child care used - Other relative who lives elsewhere - Child 5 - not yet at school - not employment related,FALSE
unpu5_fo,Q16a Child care used - A friend or neighbour coming to our home - Child 5 - not yet at school - not employment related,FALSE
unpu5_ft,Q16a Child care used - A friend or neighbour in their home - Child 5 - not yet at school - not employment related,FALSE
unpu5_ps,Q16a Child care used - A paid sitter or nanny - Child 5 - not yet at school - not employment related,FALSE
unpu5_fd,Q16a Child care used - Family day care - Child 5 - not yet at school - not employment related,FALSE
unpu5_pd,Q16a Child care used - Private/community long day care centre - Child 5 - not yet at school - not employment related,FALSE
unpu5_kp,Q16a Child care used - Kindergarten/pre-school - Child 5 - not yet at school - not employment related,FALSE
unpu5_o1,Q16a Child care used - Other 1 - Child 5 - not yet at school - not employment related,FALSE
unpu5_o2,Q16a Child care used - Other 2 - Child 5 - not yet at school - not employment related,FALSE
unpu5_np,Q16a Child care used - None - Child 5 - not yet at school - not employment related,FALSE
unpu5_na,Q16a Child care used - No Answer - Child 5 - not yet at school - not employment related,FALSE
unpu6_bs,Q16a Child care used - The childs brother or sister - Child 6 - not yet at school - not employment related,FALSE
unpu6_gu,Q16a Child care used - Childs grandparent who lives with us - Child 6 - not yet at school - not employment related,FALSE
unpu6_ge,Q16a Child care used - Childs grandparent who lives elsewhere - Child 6 - not yet at school - not employment related,FALSE
unpu6_au,Q16a Child care used - Other relative who lives with us - Child 6 - not yet at school - not employment related,FALSE
unpu6_ae,Q16a Child care used - Other relative who lives elsewhere - Child 6 - not yet at school - not employment related,FALSE
unpu6_fo,Q16a Child care used - A friend or neighbour coming to our home - Child 6 - not yet at school - not employment related,FALSE
unpu6_ft,Q16a Child care used - A friend or neighbour in their home - Child 6 - not yet at school - not employment related,FALSE
unpu6_ps,Q16a Child care used - A paid sitter or nanny - Child 6 - not yet at school - not employment related,FALSE
unpu6_fd,Q16a Child care used - Family day care - Child 6 - not yet at school - not employment related,FALSE
unpu6_pd,Q16a Child care used - Private/community long day care centre - Child 6 - not yet at school - not employment related,FALSE
unpu6_kp,Q16a Child care used - Kindergarten/pre-school - Child 6 - not yet at school - not employment related,FALSE
unpu6_o1,Q16a Child care used - Other 1 - Child 6 - not yet at school - not employment related,FALSE
unpu6_o2,Q16a Child care used - Other 2 - Child 6 - not yet at school - not employment related,FALSE
unpu6_np,Q16a Child care used - None - Child 6 - not yet at school - not employment related,FALSE
unpu6_na,Q16a Child care used - No Answer - Child 6 - not yet at school - not employment related,FALSE
unph1_bs,Q16b Hours pw - The childs brother or sister - Child 1 - not yet at school - not employment related,FALSE
unph1_gu,Q16b Hours pw - Childs grandparent who lives with us - Child 1 - not yet at school - not employment related,FALSE
unph1_ge,Q16b Hours pw - Childs grandparent who lives elsewhere - Child 1 - not yet at school - not employment related,FALSE
unph1_au,Q16b Hours pw - Other relative who lives with us - Child 1 - not yet at school - not employment related,FALSE
unph1_ae,Q16b Hours pw - Other relative who lives elsewhere - Child 1 - not yet at school - not employment related,FALSE
unph1_fo,Q16b Hours pw - A friend or neighbour coming to our home - Child 1 - not yet at school - not employment related,FALSE
unph1_ft,Q16b Hours pw - A friend or neighbour in their home - Child 1 - not yet at school - not employment related,FALSE
unph1_ps,Q16b Hours pw - A paid sitter or nanny - Child 1 - not yet at school - not employment related,FALSE
unph1_fd,Q16b Hours pw - Family day care - Child 1 - not yet at school - not employment related,FALSE
unph1_pd,Q16b Hours pw - Private or community long day care centre - Child 1 - not yet at school - not employment related,FALSE
unph1_kp,Q16b Hours pw - Kindergarten / pre-school - Child 1 - not yet at school - not employment related,FALSE
unph1_o1,Q16b Hours pw - Other 1 - Child 1 - not yet at school - not employment related,FALSE
unph1_o2,Q16b Hours pw - Other 2 - Child 1 - not yet at school - not employment related,FALSE
unph2_bs,Q16b Hours pw - The childs brother or sister - Child 2 - not yet at school - not employment related,FALSE
unph2_gu,Q16b Hours pw - Childs grandparent who lives with us - Child 2 - not yet at school - not employment related,FALSE
unph2_ge,Q16b Hours pw - Childs grandparent who lives elsewhere - Child 2 - not yet at school - not employment related,FALSE
